id,hip,hd,hr,gl,bf,proper,ra,dec,dist,mag,absmag,spect,ci,bayer,flam,con,lum
98604,98920,190608,7679,,Eta Sge,,20.08597,19.991071,49.1642,5.09,1.632,K2III,1.058,Eta,16,Sge,19.3731392458
98646,98962,191277,7701,,,,20.092444,61.99542,52.687,5.4,1.791,K3III,1.191,,66,Dra,16.7340090684
98710,99026,191195,7697,,,,20.103823,53.165688,36.5631,5.81,2.995,F5V,0.445,,,Cyg,5.5207743928
98715,99031,191026,7689,,,,20.106055,35.972468,23.9464,5.38,3.484,K0IV,0.85,,27,Cyg,3.5188438882
98764,99080,190993,7688,,,,20.114835,23.614425,154.5595,5.08,-0.865,B3V,-0.162,,17,Vul,193.1968317017
98804,99120,190421,7673,,Xi  Tel,,20.1231,-52.880793,331.1258,4.93,-2.67,M1II,1.591,Xi,,Tel,1018.5913880541
98855,99171,191067,7690,,,,20.13384,-0.678185,46.9484,5.97,2.612,K1IV,1.023,,64,Aql,7.8559733226
98924,99240,190248,7665,Gl 780,Del Pav,,20.145157,-66.182068,6.1084,3.55,4.62,G5IV-Vvar,0.751,Del,,Pav,1.2359474334
98939,99255,192907,7750,,Kap Cep,,20.148145,77.711419,96.5251,4.38,-0.543,B9III,-0.046,Kap,1,Cep,143.6150652907
98986,99303,191610,7708,,,,20.157116,36.839621,317.4603,4.93,-2.578,B2.5V,-0.139,,28,Cyg,935.8365435835
99087,99404,191747,7711,,,,20.175982,26.904169,129.8701,5.51,-0.058,A3III,0.087,,18,Vul,91.8755601666
99143,99461,191408,7703,Gl 783A,,,20.186632,-36.101212,6.015,5.32,6.424,K2V,0.868,,,Sgr,0.2346388924
99156,99473,191692,7710,,The Aql,,20.188413,-0.821461,87.7963,3.24,-1.477,B9.5III,-0.066,The,65,Aql,339.4689053801
99182,99500,192455,7727,,,,20.193007,62.078542,48.3559,5.7,2.278,F5V,0.53,,68,Dra,10.685626746
99200,99518,192004,7718,,,,20.19666,26.80899,432.9004,5.51,-2.672,K3II-III,1.397,,19,Vul,1020.4694319422
99213,99531,192044,7719,,,,20.200195,26.478806,246.9136,5.91,-1.053,B7Ve...,-0.107,,20,Vul,229.7206307158
99254,99572,191862,7715,NN 4139,Xi Cap,,20.207186,-12.617497,27.7008,5.84,3.628,F5V,0.476,Xi-2,2,Cap,3.0817684166
99312,99631,192107,7720,,,,20.220523,-1.009339,216.9197,5.44,-1.241,K5III,1.43,,66,Aql,273.1492422089
99320,99639,192514,7730,,,,20.22168,46.815675,187.2659,4.8,-1.562,A5IIIn,0.1,,30,Cyg,367.113199688
99336,99655,192696,7740,,,,20.223288,56.567722,48.8281,4.28,0.837,A3IV-Vn,0.114,,33,Cyg,40.2902535083
99344,99663,192781,7742,,,,20.224331,60.640569,177.9359,5.81,-0.441,K5III,1.476,,,Cep,130.7374470163
99356,99675,192577,7735,,,,20.227196,46.741329,271.0027,3.8,-3.365,K2II+...,1.27,,31,Cyg,1931.9683170169
99419,99738,192518,7731,,,,20.237369,28.694817,91.1577,5.19,0.391,A7IVn,0.191,,21,Vul,60.7575146106
99423,99742,192425,7724,,Rho Aql,,20.237949,15.197609,45.977,4.94,1.627,A2V,0.072,Rho,67,Aql,19.4625615936
99428,99747,191829,7714,,,,20.238617,-52.44577,210.084,5.65,-0.962,K4III,1.497,,,Tel,211.2515966241
99451,99770,192640,7736,,,,20.242229,36.806302,42.6985,4.93,1.778,A2V,0.151,,29,Cyg,16.9355770869
99505,99824,192685,7739,,,,20.254415,25.591957,303.9514,4.79,-2.624,B3V,-0.181,,,Vul,976.3375665826
99507,99825,192310,7722,Gl 785,,,20.254806,-27.032977,8.9111,5.73,5.98,K3V,0.878,,,Cap,0.3531831698
99523,99841,192787,7743,,,,20.256604,33.729084,97.4659,5.7,0.756,K0III,0.926,,,Cyg,43.4110209707
99529,99848,192909,7751,,,,20.257867,47.714208,324.6753,3.96,-3.597,K3Ib-II comp,1.451,,32,Cyg,2392.2138475121
99534,99853,192713,7741,,,,20.2584,23.508906,588.2353,5.18,-3.668,G2Ib SB,1.016,,22,Vul,2553.8771357793
99554,99874,192806,7744,,,,20.262816,27.814242,103.8422,4.5,-0.582,K3III,1.258,,23,Vul,148.8675359492
99569,99889,192985,7756,,,,20.266837,45.579525,34.2583,5.87,3.196,F5V:,0.447,,,Cyg,4.5877527055
99631,99951,192944,7753,,,,20.279746,24.671102,134.2282,5.3,-0.339,G8III,0.951,,24,Vul,119.0145338704
99648,99968,193092,7759,,,,20.282024,40.365075,483.0918,5.27,-3.15,K5II,1.65,,,Cyg,1584.8931924611
99696,100017,193664,7783,Gl 788,,,20.291918,66.853687,17.5685,5.91,4.686,G3V,0.602,,,Dra,1.1630543233
99706,100027,192876,7747,,Alp 1 Cap,,20.29413,-12.508212,174.5201,4.3,-1.909,G3Ib,0.928,Alp-1,5,Cap,505.3589947532
99723,100044,193237,7763,,,,20.296445,38.03293,100000,4.77,-15.23,B2pe,0.377,,34,Cyg,107646521.362984
99741,100062,192879,7748,,,,20.300388,-21.80996,96.9932,5.86,0.926,G8III,1.002,,4,Cap,37.1193190044
99743,100064,192947,7754,,Alp 2 Cap,,20.300904,-12.544852,32.4465,3.58,1.024,G6/G8III,0.883,Alp-2,6,Cap,33.9156386906
99748,100069,193322,7767,,,,20.301941,40.732082,595.2381,5.83,-3.043,O9V,0.073,,,Cyg,1436.1506529075
99775,100097,193592,7781,,,,20.306876,55.397095,90.4977,5.76,0.977,A2Vs,0.118,,,Cyg,35.4160400426
99786,100108,193369,7769,,,,20.307958,36.999803,62.5,5.58,1.601,A2V,0.056,,36,Cyg,19.934254565
99799,100122,193370,7770,,,,20.310853,34.982775,970.8738,5.14,-4.796,F5Ib,0.66,,35,Cyg,7217.719496687
99873,100195,193150,7761,,Sig Cap,,20.323223,-19.118533,343.6426,5.28,-2.401,K2III,1.394,Sig,7,Cap,795.0601750844
99898,100221,193964,7792,,,,20.326863,62.257472,115.8749,5.71,0.39,B9V,-0.043,,71,Dra,60.8135001279
99932,100256,193472,7774,,,,20.333386,13.548091,80.3213,5.96,1.436,A5m,0.299,,,Del,23.205984616
99937,100261,194258,7804,,,,20.334998,68.880317,205.3388,5.59,-0.972,M5III,1.472,,,Dra,213.2062835812
99952,100276,193579,7780,,,,20.339279,17.792928,167.2241,5.82,-0.296,K5III,1.5,,,Sge,114.3931449539
99985,100310,193432,7773,,Nu  Cap,,20.344393,-12.75908,77.6398,4.77,0.32,B9IV,-0.047,Nu,8,Cap,64.8634433548
100020,100345,193495,7776,,Bet Cap,,20.350187,-14.781367,100.2004,3.05,-1.954,A5:n,0.79,Bet,9,Cap,526.7444883319
100032,100357,194298,7805,,,,20.3532,63.980122,215.0538,5.69,-0.973,K5III,1.561,,,Dra,213.4027442849
100109,100435,193911,7789,,,,20.36762,24.446099,305.8104,5.5,-1.927,B8IIIn,-0.09,,25,Vul,513.8069802323
100111,100437,194152,7798,,,,20.368156,45.794994,124.2236,5.58,0.109,K0IIIvar,1.077,,,Cyg,78.7771019586
100128,100453,194093,7796,,Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.23,-6.518,F8Ib,0.673,Gam,37,Cyg,35253.3181195886
100143,100469,193571,7779,,Kap 1 Sgr,,20.374305,-42.049548,66.1376,5.6,1.498,A0V,0.002,Kap-1,,Sgr,21.9179534384
100175,100501,194193,7800,,,,20.379249,41.026012,259.0674,5.95,-1.117,M0III,1.632,,,Cyg,243.668842346
100215,100541,194013,7794,,,,20.386304,5.342987,75.5858,5.3,0.908,G8III-IV,0.983,,,Aql,37.7398352537
100248,100574,194335,7807,,,,20.395658,37.476449,414.9378,5.87,-2.22,B2Vne,-0.173,,,Cyg,672.9766562843
100260,100587,194317,7806,,,,20.397671,32.190172,76.6284,4.43,0.008,K3III,1.331,,39,Cyg,86.4569678034
100264,100591,193807,7787,,Kap 2 Sgr,,20.398106,-42.422868,95.511,5.64,0.74,A3V,0.201,Kap-2,,Sgr,44.0554863507
100412,100738,194215,7801,,,,20.424119,-28.663269,153.8462,5.86,-0.075,G8II/III,1.101,,,Sgr,93.3254300797
100425,100751,193924,7790,,Alp Pav,Peacock,20.427459,-56.73509,54.8246,1.94,-1.755,B2IV,-0.118,Alp,,Pav,438.530697775
100428,100754,194577,7811,,,,20.427925,21.409642,145.7726,5.68,-0.138,G6III,0.921,,,Vul,98.9008445021
100533,100859,195068,7828,,,,20.450624,49.383367,37.5657,5.73,2.856,F0V:,0.339,,43,Cyg,6.27480162
100555,100881,194636,7814,,Pi Cap,,20.455336,-18.211721,167.2241,5.08,-1.036,B4V,-0.049,Pi,10,Cap,226.1517746108
100581,100907,195050,7826,,,,20.459517,38.440332,81.4332,5.63,1.076,A3V,0.072,,40,Cyg,32.3295753368
100639,100965,196787,7901,,,,20.470687,81.422708,139.6648,5.38,-0.345,G9III,1.01,,75,Dra,119.6740531307
100701,101027,194943,7822,Gl 791.1A,Rho Cap,,20.481004,-17.813687,30.2663,4.77,2.365,F3V,0.386,Rho,11,Cap,9.8627948563
100741,101067,195324,7835,,,,20.488997,36.454729,793.6508,5.9,-3.598,A1Ib,0.407,,42,Cyg,2394.4181728634
100750,101076,195295,7834,,,,20.489926,30.368555,235.8491,4.01,-2.853,F5II,0.404,,41,Cyg,1205.5910077295
100757,101084,195554,7843,,,,20.490863,56.06819,265.9574,5.89,-1.234,B9Vn,-0.052,,,Cyg,271.3938487642
100758,101082,196925,7908,,,,20.490931,81.091277,63.7349,5.96,1.938,K0III+...,0.942,,74,Dra,14.6150397201
100767,101093,195725,7850,,The Cep,,20.493015,62.994105,41.841,4.21,1.102,A7III,0.199,The,2,Cep,31.564578913
100775,101101,195135,7831,,,,20.494167,-2.885531,61.2745,4.91,0.974,K2III,1.16,,69,Aql,35.5140334983
100797,101123,195094,7830,,Omi Cap,,20.498307,-18.583178,66.357,5.94,1.831,A1V,0.062,Omi,12,Cap,16.1287236217
100812,101138,195556,7844,,Ome 1 Cyg,,20.500983,48.951569,278.5515,4.94,-2.285,B2.5IV,-0.087,Ome-1,45,Cyg,714.4963260755
100917,101243,195774,7851,,Ome 2 Cyg,,20.521893,49.220297,122.399,5.44,0.001,M2III,1.566,Ome-2,46,Cyg,87.0161772152
100934,101260,196502,7879,,,,20.525112,74.954619,121.3592,5.18,-0.24,A0p...,0.1,,73,Dra,108.6425623617
101019,101345,195564,7845,,,,20.539915,-9.853384,24.4021,5.66,3.723,G3V,0.689,,,Cap,2.8235793691
101095,101421,195810,7852,,Eps Del,,20.553547,11.303263,101.3171,4.03,-0.998,B6III,-0.123,Eps,2,Del,218.3735327602
101101,101427,193721,7785,,,,20.554894,-80.964862,160,5.76,-0.261,G6/G8II,1.122,,,Oct,110.764349167
101148,101474,196093,7866,,,,20.565052,35.250852,847.4576,4.61,-5.031,K2Ib comp,1.593,,47,Cyg,8961.8980686162
101149,101475,196178,7870,,,,20.565234,46.693866,132.2751,5.78,0.173,B9sp...,-0.14,,,Cyg,74.2677043715
101151,101477,195569,7846,,Nu  Mic,,20.565297,-44.516048,71.736,5.12,0.841,K0III,0.999,Nu,,Mic,40.1420918204
101156,101483,195943,7858,,Eta Del,,20.565845,13.027255,72.4113,5.39,1.091,A3IVs,0.093,Eta,3,Del,31.8859969339
101263,101589,196180,7871,,Zet Del,,20.588482,14.674213,67.4764,4.64,0.494,A3V,0.12,Zet,4,Del,55.258615563
101285,101612,195627,7848,,Phi 1 Pav,,20.593003,-60.581749,27.7932,4.75,2.53,F1III,0.291,Phi-1,,Pav,8.4722741414
101365,101692,196321,7873,,,,20.61212,-2.549957,398.4064,4.91,-3.092,K5II,1.606,,70,Aql,1502.4499029989
101389,101716,196504,7880,,,,20.617964,26.461947,97.371,5.59,0.648,B9V,-0.05,,27,Vul,47.9512574081
101442,101769,196524,7882,,Bet Del,,20.625816,14.595087,30.931,3.64,1.188,F5IV,0.425,Bet,6,Del,29.1608379852
101445,101772,196171,7869,Gl 794.1,Alp Ind,,20.626116,-47.291502,30.1477,3.11,0.714,K0III,0.998,Alp,,Ind,45.1232113344
101446,101773,195961,7859,,Rho Pav,,20.626465,-61.529918,58.1395,4.86,1.038,Fm delta Del,0.447,Rho,,Pav,33.4811217386
101472,101800,196544,7883,,Iot Del,,20.630311,11.377676,57.9374,5.42,1.605,A2V,0.05,Iot,5,Del,19.8609491736
101515,101843,194612,7812,,,,20.638501,-81.289063,195.6947,5.89,-0.568,K5III,1.692,,,Oct,146.960289898
101519,101847,196574,7884,,,,20.638967,-1.105121,103.4126,4.31,-0.763,G8III SB,0.949,,71,Aql,175.8733354136
101539,101867,196724,7891,,,,20.642038,21.201174,71.3776,4.81,0.542,A0V,-0.03,,29,Vul,52.8688665851
101540,101868,196740,7894,,,,20.642198,24.115958,160.2564,5.06,-0.964,B5IV,-0.133,,28,Vul,211.6410950771
101542,101870,196753,7895,,,,20.643053,23.680494,625,5.91,-3.069,K0II-III+..,0.953,,,Vul,1470.957076797
101553,101882,196725,7892,,The Del,,20.645552,13.315125,617.284,5.69,-3.262,K3Ib,1.509,The,8,Del,1757.1142465951
101570,101899,196852,7904,,,,20.649867,30.334265,108.5776,5.68,0.501,K2III,1.088,,,Cyg,54.9034961025
101580,101909,196775,7899,,,,20.65138,15.838199,413.2231,5.99,-2.091,B3V,-0.145,,,Del,597.5854297156
101587,101916,196755,7896,,Kap Del,,20.652161,10.086203,30.1205,5.07,2.676,G5IV+...,0.702,Kap,7,Del,7.4062778367
101594,101923,196662,7889,,Tau Cap,,20.654533,-14.95476,348.4321,5.24,-2.471,B7III,-0.129,Tau,14,Cap,848.0080988897
101607,101936,196758,7897,,,,20.656914,0.486445,71.4796,5.15,0.879,K1III,1.06,,1,Aqr,38.76144867
101629,101958,196867,7906,,Alp Del,,20.660635,15.912072,77.821,3.77,-0.685,B9V,-0.057,Alp,9,Del,163.6816521428
101654,101983,196378,7875,Gl 794.2,Phi 2 Pav,,20.667347,-60.548892,24.6609,5.11,3.15,F8V,0.544,Phi-2,,Pav,4.7863009232
101655,101984,196777,7900,,Ups Cap,,20.667485,-18.138659,177.9359,5.15,-1.101,M1III,1.647,Ups,15,Cap,240.1043343569
101657,101986,197139,7919,,,,20.667549,43.458878,137.5516,5.97,0.278,K2III,1.186,,,Cyg,67.4217467576
101684,102014,196737,7893,,,,20.672174,-33.431843,72.6216,5.47,1.165,K1III,1.118,,,Mic,29.7851642943
101696,102026,196857,7905,,,,20.6757,-16.12418,100.4016,5.79,0.781,K0III,0.997,,,Cap,42.4228654923
101736,102066,197177,7921,,,,20.684039,32.307287,244.4988,5.53,-1.411,G8IIb,0.871,,49,Cyg,319.4478724209
101761,102092,196917,7909,,,,20.689902,-31.598289,138.8889,5.75,0.037,M1III,1.551,,,Mic,84.1782707661
101767,102098,197345,7924,,Alp Cyg,Deneb,20.690532,45.280338,432.9004,1.25,-6.932,A2Ia,0.092,Alp,50,Cyg,51617.8605496673
101824,102155,197392,7926,,,,20.699028,41.716875,335.5705,5.68,-1.949,B8II-III,-0.107,,,Cyg,524.3243172456
101826,102157,196519,7881,,Ups Pav,,20.699186,-66.760682,240.9639,5.14,-1.77,B8Vvar,-0.061,Ups,,Pav,444.6312674691
101831,102162,196051,7863,,Mu 1 Oct,,20.700731,-76.180592,101.1122,5.99,0.966,F4III-IV,0.45,Mu-1,,Oct,35.7766769936
101846,102177,197511,7929,,,,20.703508,50.34003,390.625,5.41,-2.549,B2V,-0.107,,51,Cyg,911.1712330429
101877,102208,199095,8002,,,,20.709755,82.531158,108.1081,5.75,0.581,A0V,0,,76,Dra,51.0035023959
101922,102253,197950,7945,,,,20.719722,66.657447,42.7899,5.59,2.433,A8V,0.218,,4,Cep,9.2640310074
101950,102281,197461,7928,,Del Del,,20.724315,15.074581,68.4463,4.43,0.253,A7IIIp d Del,0.302,Del,11,Del,68.9922009844
102002,102333,197157,7920,NN 4158,Eta Ind,,20.733966,-51.920971,24.1721,4.51,2.593,A6:var,0.278,Eta,,Ind,7.9946600252
102027,102358,197939,7944,,,,20.739457,56.488405,336.7003,5.91,-1.726,M3III,1.643,,,Cep,426.972594048
102057,102388,197752,7939,,,,20.747919,25.270617,99.6016,4.92,-0.071,K2III,1.183,,30,Vul,92.9822390585
102064,102395,197051,7913,,Bet Pav,,20.749314,-66.203212,41.425,3.42,0.334,A5IV,0.163,Bet,,Pav,64.0324324469
102091,102422,198149,7957,Gl 807,Eta Cep,,20.754811,61.838782,14.2653,3.41,2.639,K0IV,0.912,Eta,3,Cep,7.6630207227
102100,102431,198084,7955,Wo 9706,,,20.755878,57.579725,27.2926,4.52,2.34,F8IV-V,0.535,,,Cep,10.0925288608
102122,102453,197912,7942,,,,20.761043,30.719715,61.6523,4.22,0.27,K0III,1.051,,52,Cyg,67.9203632617
102154,102485,197692,7936,Gl 805,Psi Cap,,20.76826,-25.270898,14.6778,4.13,3.297,F5V,0.426,Psi,16,Cap,4.1802282895
102156,102487,197725,7937,,,,20.769441,-21.514032,80.8407,5.91,1.372,A1V,0.066,,17,Cap,24.6150090623
102157,102488,197989,7949,Gl 806.1A,Eps Cyg,Gienah,20.770178,33.970256,22.2916,2.48,0.739,K0III,1.021,Eps,53,Cyg,44.0960816451
102166,102497,197630,7933,,,,20.772238,-39.199262,99.5025,5.48,0.491,B8/B9V,-0.078,,,Mic,55.4115118972
102200,102531,197963,7947,,Gam 1 Del,,20.777462,16.124134,37.9507,5.15,2.254,A2Ia+...,0.495,Gam-1,12,Del,10.9244605323
102201,102532,197964,7948,,Gam 2 Del,,20.77764,16.124296,38.7297,4.27,1.33,K1IV,1.042,Gam-2,12,Del,25.5858588691
102240,102571,198134,7956,,,,20.786319,34.374123,136.4256,4.93,-0.744,K3IIIvar,1.294,,,Cyg,172.822387295
102258,102589,198183,7963,,Lam Cyg,,20.790149,36.490717,235.8491,4.53,-2.333,B6IV,-0.083,Lam,54,Cyg,746.7925899309
102268,102599,199437,8016,,,,20.79265,80.552262,122.2494,5.36,-0.076,K1III,1.144,,,Dra,93.4114255736
102287,102618,198001,7950,,Eps Aqr,,20.794598,-9.495776,63.6943,3.78,-0.241,A1V,0,Eps,2,Aqr,108.7426719546
102293,102624,198026,7951,,,,20.795621,-5.027701,179.5332,4.43,-1.841,M3IIIvar,1.639,,3,Aqr,474.6789794829
102302,102633,198069,7953,,,,20.796759,6.008209,131.406,5.57,-0.023,A0V,-0.01,,13,Del,88.9610704409
102304,102635,198345,7969,,,,20.797025,47.831869,179.8561,5.6,-0.675,K5III,1.466,,,Cyg,162.1810097359
102362,102693,197937,7943,Gl 808.1,Iot Mic,,20.808084,-43.988544,35.4233,5.11,2.364,F1IV,0.361,Iot,,Mic,9.8718830107
102393,102724,198478,7977,,,,20.815637,46.114134,714.2857,4.81,-4.459,B3Ia,0.571,,55,Cyg,5291.7583042035
102441,102772,198174,7961,,,,20.821559,-25.78124,295.858,5.86,-1.495,B8II,-0.069,,,Cap,345.1437393359
102442,102773,197635,7934,,Sig Pav,,20.821733,-68.776521,92.5926,5.41,0.577,K0III,1.122,Sig,,Pav,51.1917528
102459,102790,198048,7952,,Zet Ind,,20.824709,-46.226826,126.5823,4.9,-0.612,K5III,1.494,Zet,,Ind,153.0382532177
102500,102831,198232,7965,,Alp Mic,,20.8328,-33.779722,116.0093,4.89,-0.432,G8III,1.004,Alp,,Mic,129.6582035383
102513,102843,198639,7984,,,,20.834695,44.059304,40.9668,5.06,1.998,A4me...,0.198,,56,Cyg,13.829293698
102560,102891,198431,7976,,,,20.844938,-12.544906,80.9717,5.87,1.328,K1III,1.075,,,Aqr,25.6330331987
102585,102916,198357,7971,,,,20.850211,-37.913332,180.1802,5.52,-0.759,K3III,1.38,,,Mic,175.2265861886
102614,102945,198571,7982,,,,20.857152,-5.626633,60.7165,5.99,2.073,F5IV-V,0.464,,4,Aqr,12.9062478206
102618,102949,198726,7988,,,,20.857844,28.250505,369.0037,5.66,-2.175,F5Ib,0.616,,,Vul,645.6542290347
102619,102950,198308,7968,,Iot Ind,,20.858347,-51.608179,143.0615,5.06,-0.718,K1II/III,1.125,Iot,,Ind,168.7329890626
102631,102962,198160,7959,,,,20.860681,-62.429335,76.3359,5.67,1.256,A2,0.203,,,Pav,27.3905025129
102647,102978,198542,7980,,Ome Cap,,20.863692,-26.919133,258.3979,4.12,-2.941,K4III,1.633,Ome,18,Cap,1307.3744701631
102673,103004,198809,7995,NN 4168,,,20.868801,27.096979,57.8035,4.56,0.75,G8III,0.835,,31,Vul,43.651583224
102674,103005,198667,7985,,,,20.869082,-5.507059,199.2032,5.55,-0.946,B9III,-0.076,,5,Aqr,208.1613040918
102714,103045,198743,7990,,Mu  Aqr,,20.877565,-8.983318,48.216,4.73,1.314,A3m,0.325,Mu,6,Aqr,25.9656979027
102758,103089,199081,8001,,,,20.887431,44.38726,161.0306,4.8,-1.235,B5V,-0.134,,57,Cyg,271.6439268839
102763,103094,199098,8003,,,,20.88849,45.181673,308.642,5.48,-1.967,K0II,1.088,,,Cyg,533.0893422367
102796,103127,198716,7987,,,,20.894494,-39.809865,122.6994,5.34,-0.104,K2III,1.318,,,Mic,95.8517397686
102814,103145,199101,8005,,,,20.898304,33.437891,184.1621,5.47,-0.856,K5III,1.522,,,Cyg,191.6019832068
102868,103200,199169,8008,,,,20.909344,28.057621,178.5714,5.03,-1.229,K4III,1.481,,32,Vul,270.1469072957
102887,103219,200039,8043,,,,20.912304,75.92557,124.3781,5.99,0.516,G5III,0.946,,,Cep,54.1501918953
102894,103226,199012,8000,,,,20.913283,-17.922894,111.8568,5.78,0.537,K0III,1.122,,19,Cap,53.1128981855
102895,103227,198700,7986,,Bet Ind,,20.913498,-58.454155,187.6173,3.67,-2.696,K0III,1.25,Bet,,Ind,1043.27788146
102962,103294,199253,8011,,,,20.926858,13.721536,147.0588,5.19,-0.647,K0III,1.119,,17,Del,158.0520015284
102966,103298,199254,8012,,,,20.927381,12.568558,60.4961,5.54,1.631,A4V,0.131,,16,Del,19.3909907861
102980,103312,199478,8020,,,,20.930501,47.417656,100000,5.68,-14.32,B8Ia,0.408,,,Cyg,46558609.352296
103027,103359,199611,8025,,,,20.940407,50.728598,51.2821,5.83,2.28,F0III,0.337,,,Cyg,10.6659612123
103028,103360,199612,8026,,,,20.940526,49.195847,234.7418,5.92,-0.933,G8II-III,1.054,,,Cyg,205.6837586628
103039,103371,199579,8023,,,,20.942994,44.924722,100000,5.96,-14.04,O6...,0.02,,,Cyg,35974933.5155743
103057,103389,199260,8013,Gl 811,,,20.946479,-26.296378,21.9684,5.7,3.991,F7V,0.507,,,Cap,2.2059720217
103069,103401,199345,8015,,,,20.948341,-9.697545,167.5042,5.49,-0.63,K5III,1.474,,7,Aqr,155.5965631605
103081,103413,199629,8028,,Nu  Cyg,,20.952893,41.167136,114.8106,3.94,-1.36,A1Vn,0.027,Nu,58,Cyg,304.7894989628
103128,103460,199443,8018,,,,20.96129,-16.031539,54.8546,5.89,2.194,A2/A3III,0.18,,,Cap,11.5451611692
103179,103511,199697,8032,,,,20.971209,22.325908,138.6963,5.3,-0.41,K4III,1.419,,33,Vul,127.0574105209
103187,103519,199870,8035,,,,20.972067,44.471711,79.3021,5.55,1.054,G8III,0.973,,,Cyg,32.9913433789
103195,103527,199665,8030,,,,20.973871,10.839286,75.3012,5.51,1.126,G6III:,0.934,,18,Del,30.8745047559
103198,103530,199955,8040,,,,20.975009,50.461791,331.1258,5.59,-2.01,B5Vn,-0.144,,,Cyg,554.6257129579
103213,103545,199603,8024,,,,20.978289,-14.483128,87.184,5.95,1.248,A9V,0.244,,,Aqr,27.5930685582
103237,103569,199766,8034,,Eps Equ,,20.984577,4.293481,54.0833,5.3,1.635,F5III...,0.464,Eps,1,Equ,19.3196831702
103240,103571,,,,,,20.984753,4.29461,56.5611,5.24,1.477,G0V,0.457,,,Equ,22.3460105773
103266,103598,200205,8049,,,,20.990377,59.438594,188.6792,5.54,-0.839,K4III,1.411,,,Cep,188.6253245351
103300,103632,200120,8047,,,,20.997098,47.520951,434.7826,4.74,-3.451,B1ne,-0.084,,59,Cyg,2091.2213301553
103320,103652,199942,8038,,,,21.001106,7.516197,75.815,5.98,1.581,A7V,0.283,,,Equ,20.3048600272
103341,103673,199623,8027,,,,21.005976,-51.265312,28.0112,5.76,3.523,F5IV-V,0.48,,,Ind,3.3946890538
103344,103675,200044,8044,,,,21.007691,19.329581,160.5136,5.69,-0.338,M3III,1.588,,,Del,118.9049678985
103400,103732,200310,8053,,,,21.019702,46.155773,467.2897,5.38,-2.968,B1V,-0.206,,60,Cyg,1340.2937734183
103406,103738,199951,8039,,Gam Mic,,21.021517,-32.257767,70.2247,4.67,0.438,G8III,0.89,Gam,,Mic,58.1835211048
103478,103810,200614,8065,,,,21.035834,56.669614,282.4859,5.83,-1.425,B8III,-0.058,,,Cep,323.5936569296
103504,103836,200073,8046,,,,21.040873,-38.53097,67.3401,5.93,1.789,K2III,1.106,,,Mic,16.7648626607
103550,103882,200163,8048,,Zet Mic,,21.049433,-38.631447,35.3732,5.32,2.577,F3V,0.424,Zet,,Mic,8.1133460523
103624,103956,200817,8078,,,,21.063225,53.2859,114.2857,5.93,0.64,K0III,1.001,,,Cyg,48.305880204
103649,103981,200496,8058,,,,21.067979,-5.823066,153.8462,5.53,-0.405,G4,0.683,,12,Aqr,126.4736347471
103684,104019,200499,8060,Gl 816.2A,Eta Cap,,21.073417,-19.854991,49.505,4.82,1.347,A5V,0.169,Eta,22,Cap,25.1883662784
103696,104031,200644,8066,,,,21.076292,5.502862,235.8491,5.63,-1.233,K5III,1.65,,3,Equ,271.1440008688
103708,104043,199532,8021,,Alp Oct,,21.078621,-77.023767,43.535,5.13,1.936,F4III,0.49,Alp,,Oct,14.6419864294
103725,104060,200905,8079,,Xi  Cyg,,21.082184,43.927852,258.3979,3.72,-3.341,K5Ibv SB,1.609,Xi,62,Cyg,1889.7310544317
103750,104085,200365,8055,,Mu  Ind,,21.08729,-54.727042,112.1076,5.17,-0.078,K2III,1.201,Mu,,Ind,93.5836543584
103766,104101,200790,8077,,,,21.090756,5.958199,48.9237,5.94,2.492,F8V,0.538,,4,Equ,8.7740478796
103770,104105,201908,8112,,,,21.09145,78.126392,123.4568,5.91,0.452,B8Vn,-0.065,,,Cep,57.4380913496
103804,104139,200761,8075,,The Cap,,21.099118,-17.232861,49.7265,4.08,0.597,A1V,-0.01,The,23,Cap,50.257398011
103813,104148,200718,8070,,Del Mic,,21.100317,-30.12512,92.4214,5.69,0.861,K0/K1III,1.047,Del,,Mic,39.4094160732
103836,104171,201636,8099,,,,21.10649,71.431797,48.7329,5.88,2.441,F3IV,0.386,,,Cep,9.1960219666
103839,104174,200763,8076,,,,21.106855,-32.341618,100.6036,5.2,0.187,K2III,1.104,,,Mic,73.3162089027
103842,104177,200702,8069,,Eta Mic,,21.107087,-41.385965,218.3406,5.55,-1.146,K3III,1.35,Eta,,Mic,250.2649325731
103850,104185,201078,8084,,,,21.108401,31.184657,518.1347,5.77,-2.802,F7.5Ib-IIv,0.554,,,Cyg,1150.2705477901
103859,104194,201251,8089,,,,21.110026,47.648403,316.4557,4.56,-2.942,K4II,1.569,,63,Cyg,1308.5791612451
103879,104214,201091,8085,Gl 820A,,,21.114794,38.749415,3.4865,5.2,7.488,K5V,1.069,,61,Cyg,0.0880643228
103899,104234,200914,8080,,,,21.118797,-25.005853,139.8601,4.49,-1.238,K5/M0III,1.604,,24,Cap,272.3955447121
104027,104364,200751,8073,,,,21.142417,-63.92826,156.9859,5.75,-0.229,K0III,1.18,,,Pav,107.5474208973
104028,104365,201184,8087,Wo 9720,Chi Cap,,21.142673,-21.193669,55.1268,5.3,1.593,A0V,0,Chi,25,Cap,20.0816780418
